PARTICIPANT_ID,AGE,GENDER,AvgTimeForAllMarathons2012,AvgTimeForAllMarathons2013,AvgTimeForAllMarathons2014,AvgTimeInAllMarathons,AvgTimeInAllEvents,TotalNoOfMarathonEvents,AvgTimeForAllMarathons2015
7260,34,0,339,326,404,332.5,347.69,2,393
7598,52,1,343,355,404,384,421,0,393
6619,39,1,343,355,432,410,410,2,388
7160,37,0,343,355,404,423,423,1,423
8139,34,1,343,355,312,312,254.75,1,393
8388,32,0,343,374,404,374,400,1,393
7552,32,0,343,355,320,309,298,2,298
1057,63,1,343,355,404,303,264,1,303
6224,37,1,343,355,404,499,499,1,499
8634,27,1,343,351,404,351,351,1,393
7306,27,1,338,355,404,338,325,1,393
8239,37,0,343,355,482,482,393.5,1,393
370,37,1,343,355,421,421,421,1,393
1269,43,0,343,355,404,424,370.33,1,424
5348,27,1,343,355,404,384,294,0,393
605,47,0,343,355,404,384,665,0,393
7363,21,1,343,355,404,384,377,1,393
6201,37,0,343,355,404,474,474,1,474
1246,21,1,343,355,404,415,363.67,1,415
2477,21,1,386,355,404,386,386,1,393
4515,37,1,270,355,404,270,263.5,1,393
1936,27,0,404,355,404,404,404,1,393
2102,62,1,343,358,404,358,358,1,393
3851,55,0,343,326,404,336,327,2,346
4492,42,1,340,321,404,327.33,316.17,3,393
4658,52,1,343,355,404,387,387,1,387
1787,33,1,343,505,404,505,442,1,393
6822,32,0,343,355,359,359,328,1,393
3951,47,1,343,355,404,384,515,0,393
4117,36,0,343,418,404,418,375.2,1,393
4807,52,1,343,355,404,363,363,1,363
5889,43,1,343,355,289,284,276.67,2,279
64,36,1,325,355,404,325,293.33,1,393
3310,42,0,343,315,404,315,315,1,393
728,42,1,343,355,404,329,329,1,329
1146,21,1,343,355,371,371,371,1,393
1810,43,1,343,342,404,361,342,2,380
2643,57,1,343,355,404,413,413,1,413
3974,52,0,343,355,404,545,545,1,545
4784,21,1,343,355,279,279,279,2,393
5325,48,1,343,262,269,265.5,261.67,2,393
5448,21,0,343,349,404,349,349,1,393
5866,42,0,343,355,404,470,470,1,470
5989,27,0,343,355,404,465,465,1,465
3284,42,0,343,355,490,490,490,1,393
2079,52,1,343,355,404,305,305,1,305
6530,16,1,343,355,380,380,380,1,393
2620,32,1,343,333,404,333,333,1,393
2743,27,0,343,355,404,607,607,1,607
3161,25,1,388,388,388,388,388,3,393
3825,34,1,343,355,368,376,332.87,2,393
8508,36,0,343,343,404,343,325.25,1,393
101,21,1,343,355,370,370,370,1,393
3433,32,0,343,355,330,330,330,1,393
8365,55,1,343,309,328,321.67,309,3,393
6742,32,1,343,355,404,522,522,1,522
7973,42,1,343,355,404,409,409,1,409
7675,42,1,343,355,404,353,353,1,353
934,37,1,343,355,404,414,414,1,414
7824,27,1,343,315,404,315,315,1,393
5119,58,0,343,344,333,339.67,332.93,3,393
5660,21,0,343,366,404,366,366,1,393
7283,32,1,343,355,486,486,486,1,393
393,43,0,343,355,404,331,305.5,1,331
642,30,1,333,355,404,333,326,1,393
1475,32,1,343,355,541,541,429,1,393
7134,52,1,343,411,404,411,411,1,393
7967,25,1,343,355,404,384,226,0,393
8216,42,1,343,355,404,384,312,0,393
8116,27,1,343,355,404,476,476,1,476
5952,42,1,343,325,404,325,325,1,393
1,39,1,343,282,404,282,279.93,1,393
7575,37,1,343,355,404,348,348,1,348
8657,32,1,315.67,267.5,404,296.4,279.65,5,393
6493,42,1,310,329,404,316.33,290.58,3,393
7034,42,1,343,355,404,384,413,0,393
8514,57,1,343,355,404,595,595,1,595
1020,32,1,343,312,276,294,275.71,2,393
2016,32,0,343,355,432,432,432,1,393
6593,21,0,343,355,404,573,573,1,573
4578,35,1,297,355,404,297,286.5,1,393
5574,44,1,343,277,404,277,277,1,393
1043,21,1,343,355,404,432,432,1,432
2039,46,1,343,355,333,333,333.11,1,393
3035,35,0,343,355,404,407,364.5,1,407
4555,32,1,343,355,404,385,385,1,385
8468,37,0,343,355,404,474,474,1,474
141,45,1,369,355,404,369,387,1,393
7472,41,1,343,355,481,481,481,1,393
2062,21,1,343,355,400,400,400,1,393
3058,32,0,365,355,404,365,365,1,393
3559,27,1,343,355,429,429,429,1,393
4054,37,1,281,355,404,281,281,1,393
4532,37,0,343,355,529,529,529,1,393
5073,46,0,343,367,365,366,349.5,2,393
8491,42,1,348,342,404,352.67,344.6,3,368
2540,27,1,343,320,404,320,320,1,393
3081,37,1,343,355,404,332,332,1,332
4077,33,1,343,355,404,562,466.5,1,562
3536,47,1,343,355,594,594,594,1,393
6430,24,1,343,355,248,240.5,233,4,233
2517,27,1,343,382,404,382,410.5,1,393
4100,47,1,343,389,404,389,371.78,1,393
8445,42,0,343,355,526,526,526,1,393
6115,27,1,343,315,404,315,315,1,393
6453,21,0,343,355,404,590,590,1,590
2494,21,1,343,355,303,303,303,1,393
164,52,1,343,355,404,384,403,0,393
502,25,0,343,355,404,384,319.5,0,393
6994,21,0,343,355,404,384,409,0,393
479,37,1,343,355,404,299,299,1,299
1561,42,0,343,355,404,487,487,1,487
6971,33,1,343,355,404,384,273.33,0,393
4595,51,0,429,461,418,436,417.67,3,393
7512,52,1,343,355,404,460,460,1,460
6516,25,0,343,355,452,452,336,1,393
3018,47,1,343,355,404,431,431,1,431
4014,32,1,343,355,404,384,364,0,393
5033,46,1,343,355,404,362,327.67,1,362
8531,37,0,343,374,404,374,374,1,393
705,27,1,319,318,404,318.5,298,2,393
6908,27,0,343,355,467,467,467,1,393
2580,42,1,365,355,404,365,365,1,393
3576,56,1,402,355,404,399.5,397.07,2,393
7904,32,0,343,355,404,384,361,0,393
4641,21,1,343,355,270,270,270,1,393
5637,35,1,343,355,404,402,467.33,1,402
2972,52,1,343,355,404,296,296,1,296
7950,21,0,343,431,493,462,431.2,2,393
3622,32,1,343,355,404,373,339,1,373
1999,4,1,343,355,404,384,377,0,393
5096,33,1,343,355,395,395,315.78,1,393
5434,22,1,302,355,404,302,267,1,393
3513,27,1,343,355,404,384,529,0,393
7990,37,0,343,406,404,406,406,1,393
7449,27,1,343,355,404,384,377,1,393
957,44,0,343,355,404,519,410.7,1,519
3121,34,1,305,319,404,312,304.67,2,393
1498,37,1,343,355,404,384,377,0,393
4893,23,1,343,355,335,335,283.67,1,393
5975,16,1,343,355,464,464,464,1,393
7057,21,0,343,355,404,325,325,1,325
4352,36,1,343,331,404,331,317.67,1,393
439,16,0,343,355,404,464,442.5,1,464
6178,27,0,239,355,404,239,239,1,393
1435,27,1,343,355,404,363,363,1,363
2431,47,0,343,355,465,465,465,1,393
5371,42,0,343,355,404,528,528,1,528
416,48,1,343,355,443,443,376.33,1,393
6367,21,1,343,355,328,328,328,1,393
8076,42,1,343,355,404,384,366,0,393
5136,25,1,343,292,404,292,266.5,1,393
8382,21,1,343,355,463,463,463,1,393
6390,57,1,343,355,404,467,467,1,467
1223,27,0,343,355,341,341,341,1,393
3144,42,1,343,355,404,368,368,1,368
7386,27,1,343,355,404,384,527,0,393
3473,26,1,281,317,404,299,286.11,2,393
227,35,0,343,355,404,384,372.5,0,393
4140,27,0,352,355,404,352,352,1,393
7864,42,0,343,355,404,337,337,1,337
8405,44,1,343,355,401,401,329.2,1,393
204,42,1,343,355,404,524,524,1,524
7409,53,1,343,428,404,428,419,1,393
745,40,1,343,355,404,429,428.33,1,429
6155,43,1,343,355,404,368,311.13,1,368
1458,27,0,343,355,404,396,396,1,396
6868,27,1,321,355,404,321,321,1,393
2454,37,1,343,355,346,346,346,1,393
5159,57,1,343,355,404,384,380,0,393
3450,37,0,343,355,505,485,485,2,465
4163,21,1,343,355,447,447,447,1,393
4681,52,1,343,355,404,495,495,1,495
6845,35,0,343,355,467,467,390.8,1,393
1764,47,1,343,355,404,384,248,0,393
8617,21,0,343,510,404,510,510,1,393
2125,47,1,343,355,384,384,384,1,393
2666,36,1,343,289,294,292.33,294.13,3,294
4830,13,1,343,355,404,384,377,0,393
7927,27,0,343,381,404,381,381,1,393
682,47,0,343,355,404,411,411,1,411
6931,21,1,343,355,404,337,337,1,337
2603,33,1,391,355,369,380,368.67,2,393
3599,25,1,343,355,404,384,307.89,0,393
5912,34,1,343,355,410,410,341.25,1,393
7535,27,1,343,355,404,513,513,1,513
3207,32,0,364,419,487,423.33,386.14,3,393
1584,36,1,343,355,343,343,330,1,393
5222,42,1,343,362,404,362,362,1,393
5308,47,0,343,355,486,486,486,1,393
8554,45,1,300,355,330,315,329.82,2,393
894,52,1,343,324,404,324,308.67,1,393
980,42,0,343,355,404,441,441,1,441
6304,42,1,343,355,404,360,415.5,1,360
1976,37,1,343,355,404,427,427,1,427
2305,27,0,343,355,404,419,419,1,419
3387,52,0,379,403,404,391,402.67,2,393
4226,44,1,343,428,450,435.33,505.8,3,393
4618,37,1,343,355,337,337,337,1,393
5614,37,0,343,355,404,375,375,1,375
5700,31,0,343,355,367,367,381,1,393
290,57,1,343,355,404,406,406,1,406
6241,32,0,343,355,404,370,370,1,370
1286,52,1,355,355,404,355,355,1,393
7237,47,1,343,250,404,250,308,1,393
7323,43,1,343,355,404,258,258.2,1,258
3991,21,0,343,355,517,517,517,2,517
1372,27,1,350,355,404,350,350,1,393
1913,47,0,343,355,377,377,314.06,1,393
6696,42,1,343,355,557,557,557,1,393
2368,53,1,343,355,404,315,448.5,1,393
2909,27,1,343,355,382,382,382,1,393
2995,47,1,343,355,497,497,497,1,393
8013,32,0,343,363,404,363,363,1,393
5849,21,1,343,355,461,461,461,1,393
1521,52,1,343,355,404,454,454,1,454
3685,42,1,343,355,404,258,258,1,258
2111,21,1,374,355,404,374,356.5,1,393
3439,21,0,343,355,404,384,526,0,393
7684,52,1,343,355,404,384,502,0,393
6356,32,1,343,355,404,384,337,0,393
7707,34,1,343,355,574,574,415.5,1,393
2088,44,1,343,355,363,363,300.75,1,393
545,47,1,343,355,404,384,370.33,0,393
3416,27,1,360,355,404,360,360,1,393
4813,32,1,343,355,404,384,377,1,393
7730,27,0,343,355,404,384,440,0,393
3485,27,1,343,355,414,414,414,1,393
7876,32,0,343,355,404,471,471,1,471
4790,42,1,343,355,404,538,538,1,538
3462,45,0,343,300,404,300,290.5,1,393
7853,21,1,343,355,404,398,398,1,398
4859,47,0,343,355,361,361,361,1,393
4936,21,1,343,355,404,426,426,1,426
6187,43,1,343,355,404,362,302.67,1,362
3608,47,0,333,365,386,361.33,385.86,6,393
7830,33,1,352,355,404,352,322.69,3,393
4836,52,1,343,355,434,434,434,1,393
4959,42,1,343,368,404,368,368,1,393
6502,38,0,343,355,404,403,359.5,1,403
6164,35,1,343,355,404,384,302.5,0,393
3631,42,0,343,592,404,592,592,1,393
7807,21,0,343,367,404,367,367,1,393
4982,53,1,343,326,341,333.5,291.25,2,393
7561,45,0,343,250,404,250,232,1,393
6310,50,0,359,355,359,359,359,3,359
6479,21,1,343,355,404,374,374,1,374
7661,45,1,343,340,379,359.5,339.75,2,393
5128,50,0,450,406,404,428,420.33,2,393
7538,19,1,343,355,404,350,336.75,1,350
6210,43,1,343,355,390,390,390,2,390
6456,47,1,330,355,404,330,330,1,393
6333,47,1,343,355,404,384,476,0,393
4690,47,1,343,355,404,359,359,1,359
6018,29,1,343,355,404,309,266.5,1,309
860,21,1,343,355,404,380,380,1,380
2188,21,1,357,355,404,357,357,1,393
422,32,1,343,342,404,342,342,1,393
5082,33,1,343,355,404,384,382,0,393
3754,57,1,343,355,372,372,372,1,393
4644,61,1,348,355,404,348,325,1,393
2234,44,1,402,400,404,401,401,2,393
3316,33,1,343,355,404,384,308,0,393
3562,22,1,343,355,370,370,327.5,1,393
2380,35,1,343,355,404,390,358.33,1,390
7999,32,1,343,355,404,384,508,0,393
3708,52,0,343,355,404,488,488,1,488
276,52,0,343,355,420,420,420,1,393
3270,47,1,343,355,404,298,298,1,298
1942,47,1,343,355,404,311,311,1,311
1006,70,1,343,355,441,441,441,1,393
2334,42,1,343,373,438,405.5,405.75,2,393
3170,32,0,273,355,404,273,273,1,393
4498,52,1,343,355,404,384,752,0,393
322,35,1,343,359,375,369.67,375.24,3,393
1650,30,0,343,380,404,380,360,1,393
568,52,0,343,355,404,384,398,0,393
468,47,1,373,339,404,356,356,2,393
714,21,1,343,355,388,388,388,1,393
960,21,1,343,364,404,364,355.5,1,393
1796,27,1,343,355,404,441,441,1,441
107,47,1,345,355,404,345,345,1,393
6771,32,1,343,355,404,347,347,1,347
2526,21,1,343,560,404,560,560,1,393
3024,42,1,343,355,526,526,526,1,393
7269,34,1,343,355,404,384,301.25,0,393
6748,35,0,343,355,421.5,421.5,383.75,2,393
2549,36,0,343,355,402.5,402.5,337.7,2,393
3047,35,1,343,264,246,255,246.14,2,393
7246,42,1,343,355,502,502,424.86,2,393
8145,33,0,343,355,404,421,383.5,1,421
4398,27,1,343,355,404,375,375,1,375
5895,22,1,343,355,404,315,291,1,315
1152,32,1,343,345,404,345,324,1,393
1481,27,1,343,355,290,290,290,1,393
8122,27,1,343,355,404,461,461,1,461
5872,24,0,343,336,404,336,318,1,393
130,32,1,296,355,404,296,296,1,393
4421,37,0,343,355,404,384,511,0,393
1175,32,1,343,355,404,384,521,0,393
5274,27,1,343,355,519,519,519,1,393
5772,32,1,343,355,404,279,279,1,279
7438,57,1,343,313,404,313,313,1,393
4023,37,1,288,288,404,288,288,2,393
7953,33,1,343,355,404,308,348.5,1,393
5795,37,1,372,355,404,372,372,1,393
4000,27,1,343,355,404,341,341,1,341
5397,37,1,359,355,404,359,377,1,393
6064,34,0,343,380,404,400,343.4,2,420
8643,55,1,343,355,404,497,432.5,1,497
7146,57,1,343,355,404,341,341,1,341
3900,35,1,343,331,404,331,309,1,393
5374,22,1,343,346.5,437.5,392,375.17,4,393
6087,36,1,292,273,404,278.25,272.67,4,256
7169,35,1,343,366,312,330,311.89,3,312
8620,35,0,343,355,404,384,257.85,0,393
6579,57,1,343,355,404,384,347,0,393
8022,37,0,343,355,404,444,444,1,444
5105,32,0,343,355,404,304,304,1,304
8520,44,1,343,355,407,407,321.71,1,393
5603,63,1,343,355,404,358,334,1,358
1275,24,1,427,355,404,431.5,431.5,2,436
1773,29,1,314,355,404,314,336,1,393
4192,37,0,343,355,441,441,441,1,393
4713,52,1,343,355,485,475.5,429.67,2,466
8414,42,1,343,355,404,442,410.5,1,442
883,39,0,343,355,404,491,412.33,1,491
1381,57,1,343,355,404,327,327,1,327
5566,21,1,343,355,506,506,506,1,393
399,33,0,343,355,404,421,421,1,421
6648,44,0,343,355,404,380.5,362.75,2,404
6977,38,0,343,370,499,434.5,370.25,2,393
2649,42,1,343,353,404,353,353,1,393
3731,48,0,343,333,404,331,333.67,3,327
7,33,1,343,355,404,367,367,1,367
7040,42,0,350,355,404,350,340,1,393
2257,33,0,343,339,404,339,339,1,393
3339,21,1,343,338,404,338,338,1,393
4521,53,1,338,341,404,340,372.2,3,393
691,25,1,343,355,357,357,333.5,1,393
6940,37,1,376,376,376,376,376,4,376
2357,33,0,343,335,404,335,315.5,1,393
2855,37,1,343,355,404,395,395,1,395
299,52,0,343,355,404,447,420.33,1,447
1965,37,1,343,424,404,424,424,1,393
4129,26,1,343,355,267.5,267.5,261.89,2,393
4229,47,1,343,355,404,314,314,1,314
2065,67,1,343,355,404,468,468,1,468
3147,14,1,343,373,404,373,328,1,393
983,47,1,343,355,404,384,511,0,393
591,23,1,343,355,404,340,377,1,340
1673,26,1,343,305,404,305,294,2,393
2755,9,0,343,355,404,384,373,0,393
5858,57,1,343,355,404,340,340,1,340
6854,52,0,343,355,489,489,489,1,393
2609,27,1,343,355,404,429,429,1,429
3937,37,1,343,355,404,315,315,1,315
8537,33,1,343,355,374,374,340,1,393
1590,53,1,343,355,404,446,379.5,1,446
2586,44,1,343,355,468,411.5,371.25,2,393
2918,32,1,343,355,404,384,484,0,393
5812,23,1,363,355,404,363,353.86,1,393
1398,42,1,343,355,487,487,487,1,393
6808,47,1,343,355,325,325,325,1,393
1567,55,1,343,355,404,384,345.5,0,393
5835,43,1,324,307,404,315.5,293.8,2,393
93,53,1,286,355,286,286,286,2,393
6831,35,1,313,355,404,313,294.5,1,393
5503,43,1,343,355,404,384,427.5,0,393
1421,33,0,343,355,404,384,313,0,393
2417,27,1,343,355,404,384,306,0,393
1189,42,0,343,355,404,445,403,1,445
1444,21,1,343,355,404,519,519,1,519
7023,55,0,343,355,495,495,439.2,2,393
3110,42,0,343,355,404,384,544,0,393
4338,37,1,343,355,404,270,270,1,270
8328,47,0,343,355,404,535,535,1,535
5666,35,1,343,396,404,396,362.5,1,393
5789,33,1,343,355,427,367.5,338,2,308
7000,33,1,343,355,404,553,480,1,553
4315,44,1,343,271,289.33,276.38,259.3,8,259
5643,37,1,343,362,404,362,362,1,393
3064,37,1,343,355,404,355,355,1,355
4146,25,0,343,355,580,580,506.5,1,393
8251,32,1,343,355,404,384,377,1,393
3087,32,1,343,355,404,384,377,1,393
4169,45,0,343,355,445,445,359.83,1,393
5188,37,0,343,355,464,464,464,1,393
362,27,1,343,355,404,392,392,1,392
1358,36,0,343,275,404,274.67,274.75,3,274.5
3860,28,0,343,355,404,427,351,1,427
30,32,0,343,355,404,384,562,0,393
4252,57,1,343,355,404,426,426,1,426
5580,43,1,329,295,404,306.33,277.36,3,393
920,32,0,335,355,404,335,345,1,393
1252,42,1,343,355,404,461,461,1,461
6871,55,1,343,366,404,366,328.8,1,393
8082,57,1,343,355,404,384,361,0,393
7890,35,1,343,294,404,294,263.5,1,393
8391,39,1,343,343,416,379.5,355.2,2,393
5981,32,1,343,355,404,344,344,1,344
316,39,1,343,355,404,469,415.5,1,469
7063,32,1,343,374,404,374,374,1,393
7309,45,1,343,355,404,230,223.33,1,230
966,48,1,330.5,310,310,316.83,310.22,6,310
6917,43,0,333,313,349,332,328.86,4,393
1112,41,0,298,263.5,404,288,264,4,327
2440,34,0,343,336,289,312.5,289.08,2,393
2778,42,1,343,413,406.25,405.5,395.25,6,395
4106,56,1,434,446,404,440,431.8,2,393
5334,27,1,343,355,404,296,296,1,296
170,31,1,339,355,404,339,306.75,1,393
7455,43,0,343,355,404,417,417,1,417
6662,38,0,343,370,404,370,337,1,393
1504,32,1,343,355,404,384,493,0,393
3668,37,1,343,355,404,295,295,1,295
7647,42,1,343,355,404,384,483,0,393
8583,29,1,343,355,384,384,393,1,393
7501,42,1,343,305,404,305,289.33,1,393
1550,45,0,386,355,404,386,340,1,393
2632,37,1,343,355,430,430,430,1,393
3714,27,0,343,355,439,439,363,1,393
5941,37,1,335,355,404,335,335,1,393
6439,27,0,343,355,497,497,497,1,393
1696,42,1,343,355,404,384,334,0,393
3522,47,1,343,280,404,278,278,2,276
5420,32,0,343,424,404,424,424,1,393
5918,27,0,343,355,482,482,482,1,393
6416,27,1,343,355,404,386,386,1,386
4730,39,0,343,355,359,401.5,392.5,2,444
5726,27,1,343,355,404,310,310,1,310
6227,33,0,343,355,439,439,357.29,1,393
2480,57,0,343,355,404,471,471,1,471
4753,32,1,321,355,404,321,321,1,393
5749,52,1,343,355,404,489,489,1,489
2503,27,1,343,355,404,347,347,1,347
3499,37,0,343,355,435,435,435,1,393
774,62,1,343,355,404,555,555,1,555
2025,32,1,343,355,404,473,473,1,473
508,47,1,343,355,404,291,291,1,291
8666,37,0,372,355,404,372,372,1,393
2174,42,1,350,355,345,347.5,347.88,2,393
2672,40,1,343,355,446,446,371.71,1,393
4561,42,1,343,328,404,328,328,1,393
5228,57,1,276,355,404,276,276,1,393
8474,27,1,343,397,404,397,397,1,393
7392,48,1,343,329,375,352,360.67,2,393
1982,32,1,387,355,404,387,387,1,393
6725,35,1,343,333,363,348,319.75,2,393
3479,44,0,343,355,461,461,424.86,1,393
5251,42,1,343,355,487,487,487,1,393
8497,33,0,343,355,356,356,299.2,1,393
7415,67,1,343,355,404,393,393,1,393
2005,43,1,343,315,298,303.2,297.86,5,302.5
4275,37,1,343,376,404,376,376,1,393
4773,27,1,343,355,364,364,364,1,393
445,32,1,343,330,404,330,330,1,393
943,52,1,343,355,404,296,296,1,296
8105,27,1,343,355,404,384,272,0,393
3777,21,1,343,355,497,497,497,1,393
551,36,0,319,308,280,306.5,284.86,4,393
7584,42,1,343,355,404,322,322,1,322
3256,25,1,343,355,507,507,476.5,1,393
7086,52,1,317,355,404,317,317,1,393
7976,50,1,343,355,404,291.5,310.17,2,299
731,21,1,343,333,404,333,333,1,393
6894,32,1,270,355,404,270,270,1,393
3648,27,1,343,355,404,384,356,0,393
7913,51,1,346,355,404,340,322.25,2,334
4581,37,0,343,355,471,471,471,1,393
339,32,1,343,355,404,372,372,1,372
1335,27,1,343,355,404,452,452,1,452
3585,33,1,343,355,432,432,353,1,393
4667,37,1,343,355,404,384,317,0,393
253,47,1,343,355,404,384,326,0,393
5357,29,1,343,424,535,479.5,429,2,393
7521,32,1,343,355,430,430,364.67,1,393
3193,42,1,343,355,404,474,474,1,474
1029,37,0,343,355,404,423,423,1,423
1527,45,1,303,355,404,303,283.5,1,393
3691,22,0,343,355,404,384,297.5,0,393
8168,32,0,343,355,404,384,426,0,393
8560,47,1,385,428,404,406.5,406.83,2,393
7478,67,1,343,355,404,517,403.33,1,517
6396,35,1,343,331,404,331,322,1,393
7870,47,1,343,355,404,444,444,1,444
837,32,1,343,355,389,389,389,1,393
6247,33,0,343,355,411,411,317.14,1,393
1919,62,1,343,355,404,452,452,1,452
7329,52,0,343,355,404,409,409,1,409
5165,47,1,343,355,404,384,278,0,393
3001,27,0,343,355,404,384,567,0,393
4083,62,1,343,355,404,394,394,1,394
6024,40,1,343,355,404,391,346,1,391
7352,16,1,343,355,404,482,482,1,482
2443,32,1,343,355,404,384,377,1,393
3107,34,1,333,299,404,307.25,297.67,4,298
8016,21,1,343,355,404,384,427,0,393
8039,27,1,342,355,404,342,342,2,393
7375,45,1,343,287,353,320,283.33,2,393
2420,42,1,343,355,404,538,538,1,538
3084,27,1,343,355,404,355,355,1,355
1092,37,1,343,355,404,384,337,0,393
4481,47,1,343,355,404,387,387,1,387
7398,24,1,344,355,404,344,314.67,2,393
4458,33,1,343,355,441,441,317,1,393
2466,49,0,343,387,391,389,338.36,2,393
946,21,1,343,355,404,259,259,1,259
1023,42,1,343,355,404,413,413,1,413
1610,32,0,343,412,404,412,414.5,1,393
2938,37,1,343,355,404,471,471,1,471
2961,37,0,343,355,404,303,303,1,303
1633,33,1,343,355,404,384,334,0,393
3625,27,1,343,355,398,398,398,1,393
405,21,1,343,352,404,352,354.33,1,393
1069,21,1,343,320,404,320,320,1,393
1564,57,1,368,355,404,363.67,363.67,3,393
2397,42,1,343,355,404,279,279,1,279
382,47,1,343,355,404,466,466,1,466
923,57,1,343,355,404,430,430,1,430
1046,47,1,343,367,404,367,367,1,393
1587,57,0,343,423,404,423,423,1,393
7939,52,1,350,355,404,350,350,1,393
5437,47,1,343,355,404,310,310,1,310
113,37,1,343,355,404,423,423,1,423
528,37,1,343,355,332,332,322,1,393
1856,52,1,366,366,404,366,366,2,393
5045,16,1,343,355,404,342,342,1,342
8580,53,1,327,348.5,327,334.17,327.06,6,327
2543,62,1,343,502,404,502,502,1,393
3422,52,0,377,355,404,377,377,1,393
67,21,0,343,355,404,331,331,1,331
6316,52,1,343,355,404,432,432,1,432
1902,52,1,343,331,404,331,331,1,393
2984,26,1,343,304,404,304,282.67,1,393
4999,42,1,343,355,295,295,295,1,393
8331,32,0,396,355,404,396,407.33,1,393
3917,33,1,294,355,404,294,277,1,393
3376,32,0,343,355,388,388,388,1,393
4942,32,1,343,355,404,333,333,1,333
6270,42,1,343,355,403,403,403,1,393
6519,51,1,343,425,498.5,466.8,455.86,5,456
7106,27,1,343,428,404,428,428,1,393
8434,47,0,343,355,404,384,592,0,393
6857,47,1,343,355,404,384,364,0,393
7498,22,0,343,378,404,378,359.91,1,393
6957,22,1,343,355,435,347,320,2,259
4504,27,1,343,355,404,384,635,0,393
3963,21,1,343,353,404,353,353,1,393
7893,43,1,343,355,404,320.5,309.67,2,327
