,PARTICIPANT_ID,EVENT_DATE,EVENT_NAME,EVENT_TYPE,TIME,CATEGORY,GENDER,EVENT_DT,DAY,YEAR,DAY_OF_WEEK,MONTH,ID,LOCATION,LABEL
565,203,2014-10-19,Classique Du Parc La Fontaine,5K Road Race,00:18:59,M20-29,M,2014-10-19,19,2014,6,10,565,"MONTREAL, QC",0
566,203,2014-02-16,Demi Marathon Hypothermique,Demi-Marathon,01:49:22,M20-29,M,2014-02-16,16,2014,6,2,566,"MONTREAL, QC",0
567,203,2013-10-06,Classique Du Parc La Fontaine,5K Road Race,00:19:34,M20-29,M,2013-10-06,6,2013,6,10,567,"MONTREAL, QC",0
568,204,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,06:07:21,M40-44,M,2015-09-20,20,2015,6,9,568,"MONTREAL, QC",1
569,205,2016-05-29,Tamarack Ottawa Race Weekend,Marathon,-1,M45-49,M,2016-05-29,29,2016,6,5,569,"OTTAWA, ON",1
570,205,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,Marathon,03:16:53,M40-44,M,2014-09-28,28,2014,6,9,570,"MONTREAL, QC",1
571,205,2014-07-02,Coupe Dix30,5K Road Race,00:19:13,M40-49,M,2014-07-02,2,2014,2,7,571,"LONGUEUIL, QC",0
572,205,2013-09-22,Marathon Oasis de Montreal,Marathon,03:06:44,M40-44,M,2013-09-22,22,2013,6,9,572,"MONTREAL, QC",1
573,205,2013-05-26,Ottawa Race Weekend,Marathon,-1,M40-44,M,2013-05-26,26,2013,6,5,573,"OTTAWA, ON",1
574,206,2013-09-22,Marathon Oasis de Montreal,Marathon,03:57:36,F50-54,F,2013-09-22,22,2013,6,9,574,"MONTREAL, QC",1
575,206,2013-05-19,Scotiabank Blue Nose Marathon,Scotiabank Full Marathon,04:22:04,F50-59,F,2013-05-19,19,2013,6,5,575,"HALIFAX, NS",1
576,207,2016-08-28,Marathon SSQ Lévis-Québec,Marathon,-1,M45-49,M,2016-08-28,28,2016,6,8,576,"QUEBEC, QC",1
577,207,2016-06-11,Vert le Raid - TRAIL La Clinique Du Coureur,10K Marathon,01:03:03,M40-49,M,2016-06-11,11,2016,5,6,577,"LAC-BEAUPORT, QC",0
578,207,2015-10-18,Defi Tour du Lac Beauport,Défi 12 km Le Coureur nordique,00:58:43,M40-49,M,2015-10-18,18,2015,6,10,578,"LAC-BEAUPORT, QC",0
579,207,2015-07-05,Ironman 70.3 Muskoka,Overall,05:56:30,M45-49,M,2015-07-05,5,2015,6,7,579,"MUSKOKA, ON",0
580,207,2015-05-24,Tamarack Ottawa Race Weekend,Marathon,-1,M45-49,M,2015-05-24,24,2015,6,5,580,"OTTAWA, ON",1
581,207,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,Marathon,03:45:50,M45-49,M,2014-09-28,28,2014,6,9,581,"MONTREAL, QC",1
582,207,2014-08-24,Marathon SSQ Lévis-Québec,Demi-Marathon,-1,M40-49,M,2014-08-24,24,2014,6,8,582,"QUEBEC, QC",0
583,207,2014-06-08,Triathlon / Duathlon Mont-Tremblant,Ironman 5150- Triathlon Olympique,02:55:05,M40-49,M,2014-06-08,8,2014,6,6,583,"MONT-TREMBLANT, QC",0
584,207,2014-05-25,Tamarack Ottawa Race Weekend,Marathon,-1,M45-49,M,2014-05-25,25,2014,6,5,584,"OTTAWA, ON",1
585,207,2013-08-25,Marathon des Deux Rives Lévis-Québec,10K Marathon,00:55:46,M40-49,M,2013-08-25,25,2013,6,8,585,"QUEBEC, QC",0
586,207,2013-05-26,Ottawa Race Weekend,Marathon,-1,M40-44,M,2013-05-26,26,2013,6,5,586,"OTTAWA, ON",1
587,207,2013-05-05,Demi Marathon International Oasis de Levis,Demi-Marathon,01:43:21,M40-49,M,2013-05-05,5,2013,6,5,587,"QUEBEC, QC",0
588,207,2012-09-23,Marathon Oasis de Montreal,Marathon,-1,M40-44,M,2012-09-23,23,2012,6,9,588,"MONTREAL, QC",1
589,207,2012-08-26,Marathon des Deux Rives Lévis-Québec,Demi-Marathon,02:00:19,M40-49,M,2012-08-26,26,2012,6,8,589,"QUEBEC, QC",0
590,207,2012-06-17,Descente Royale,10K Marathon,00:52:01,M40-49,M,2012-06-17,17,2012,6,6,590,"QUEBEC, QC",0
591,207,2012-05-27,Ottawa Race Weekend,Marathon,04:26:41,M40-44,M,2012-05-27,27,2012,6,5,591,"OTTAWA, ON",1
592,207,2012-05-06,Demi Marathon International de Quebec,Demi-Marathon,01:49:30,M40-49,M,2012-05-06,6,2012,6,5,592,"QUEBEC, QC",0
593,208,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,Marathon,04:20:55,M35-39,M,2014-09-28,28,2014,6,9,593,"MONTREAL, QC",1
594,208,2014-04-27,Banque Scotia 21km et 5km,Half-Marathon,01:39:06,M35-39,M,2014-04-27,27,2014,6,4,594,"MONTREAL, QC",0
595,209,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Demi-Marathon,03:28:19,F40-44,F,2015-09-20,20,2015,6,9,595,"MONTREAL, QC",0
596,210,2013-09-22,Marathon Oasis de Montreal,Marathon,04:13:36,F35-39,F,2013-09-22,22,2013,6,9,596,"MONTREAL, QC",1
597,210,2012-08-26,Marathon des Deux Rives Lévis-Québec,Demi-Marathon,01:54:44,F30-39,F,2012-08-26,26,2012,6,8,597,"QUEBEC, QC",0
598,211,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Demi-Marathon,03:07:30,F18-24,F,2015-09-20,20,2015,6,9,598,"MONTREAL, QC",0
599,212,2014-02-16,Demi Marathon Hypothermique,Demi-Marathon,02:02:44,M40-49,M,2014-02-16,16,2014,6,2,599,"MONTREAL, QC",0
600,212,2013-09-22,Marathon Oasis de Montreal,Demi-Marathon,01:47:40,M40-44,M,2013-09-22,22,2013,6,9,600,"MONTREAL, QC",0
601,212,2013-02-17,Demi Marathon Hypothermique,Demi-Marathon,01:51:04,M40-49,M,2013-02-17,17,2013,6,2,601,"MONTREAL, QC",0
602,212,2012-09-23,Marathon Oasis de Montreal,Marathon,04:00:36,M40-44,M,2012-09-23,23,2012,6,9,602,"MONTREAL, QC",1
603,213,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,04:52:17,M30-34,M,2015-09-20,20,2015,6,9,603,"MONTREAL, QC",1
604,214,2013-09-22,Marathon Oasis de Montreal,Marathon,04:14:55,F25-29,F,2013-09-22,22,2013,6,9,604,"MONTREAL, QC",1
605,214,2013-05-26,Ottawa Race Weekend,Half-Marathon - Demi-Marathon,-1,F20-24,F,2013-05-26,26,2013,6,5,605,"OTTAWA, ON",0
606,214,2012-09-23,Marathon Oasis de Montreal,Demi-Marathon,01:55:14,F18-24,F,2012-09-23,23,2012,6,9,606,"MONTREAL, QC",0
607,215,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,05:31:09,F50-54,F,2015-09-20,20,2015,6,9,607,"MONTREAL, QC",1
608,215,2012-09-23,Marathon Oasis de Montreal,Marathon,04:13:35,F45-49,F,2012-09-23,23,2012,6,9,608,"MONTREAL, QC",1
609,216,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,Marathon,06:20:30,M18-24,M,2014-09-28,28,2014,6,9,609,"MONTREAL, QC",1
610,217,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,05:28:19,M30-34,M,2015-09-20,20,2015,6,9,610,"MONTREAL, QC",1
611,217,2015-04-25,Demi-Marathon des Érables,30K Marathon,03:15:42,M30-39,M,2015-04-25,25,2015,5,4,611,"MONT-SAINT-GR�GOIRE, QC",0
612,217,2014-11-02,Course d'Oka Race,21.1 KM,02:09:31,M30-39,M,2014-11-02,2,2014,6,11,612,"OKA, QC",0
613,217,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,Demi-Marathon,02:25:16,M30-34,M,2014-09-28,28,2014,6,9,613,"MONTREAL, QC",0
614,217,2013-09-22,Marathon Oasis de Montreal,Demi-Marathon,02:09:15,M30-34,M,2013-09-22,22,2013,6,9,614,"MONTREAL, QC",0
615,217,2012-09-23,Marathon Oasis de Montreal,10K Marathon,01:00:25,M30-34,M,2012-09-23,23,2012,6,9,615,"MONTREAL, QC",0
616,218,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,Marathon,05:37:35,F35-39,F,2014-09-28,28,2014,6,9,616,"MONTREAL, QC",1
617,219,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Demi-Marathon,02:02:37,F35-39,F,2015-09-20,20,2015,6,9,617,"MONTREAL, QC",0
618,220,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,Marathon,05:10:19,F25-29,F,2014-09-28,28,2014,6,9,618,"MONTREAL, QC",1
619,221,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,06:21:26,M40-44,M,2015-09-20,20,2015,6,9,619,"MONTREAL, QC",1
620,221,2014-11-02,Course d'Oka Race,21.1 KM,01:55:54,M30-39,M,2014-11-02,2,2014,6,11,620,"OKA, QC",0
621,221,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,Marathon,05:46:14,M35-39,M,2014-09-28,28,2014,6,9,621,"MONTREAL, QC",1
622,221,2013-09-22,Marathon Oasis de Montreal,Marathon,05:09:08,M35-39,M,2013-09-22,22,2013,6,9,622,"MONTREAL, QC",1
623,222,2013-06-23,Scotiabank Vancouver Half Marathon,Half-Marathon,02:05:17,M35-39,M,2013-06-23,23,2013,6,6,623,"VANCOUVER, BC",0
624,222,2012-09-23,Marathon Oasis de Montreal,Marathon,04:42:39,M35-39,M,2012-09-23,23,2012,6,9,624,"MONTREAL, QC",1
625,223,2013-09-22,Marathon Oasis de Montreal,Marathon,03:14:23,M30-34,M,2013-09-22,22,2013,6,9,625,"MONTREAL, QC",1
626,224,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Demi-Marathon,01:25:12,M40-44,M,2015-09-20,20,2015,6,9,626,"MONTREAL, QC",0
627,224,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,Marathon,04:40:22,M40-44,M,2014-09-28,28,2014,6,9,627,"MONTREAL, QC",1
628,225,2012-09-23,Marathon Oasis de Montreal,Marathon,04:37:47,F45-49,F,2012-09-23,23,2012,6,9,628,"MONTREAL, QC",1
629,226,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,05:28:13,M45-49,M,2015-09-20,20,2015,6,9,629,"MONTREAL, QC",1
630,227,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Demi-Marathon,02:09:41,F35-39,F,2015-09-20,20,2015,6,9,630,"MONTREAL, QC",0
631,227,2015-04-25,Demi-Marathon des Érables,Demi-Marathon,02:11:28,F30-39,F,2015-04-25,25,2015,5,4,631,"MONT-SAINT-GR�GOIRE, QC",0
632,228,2013-09-22,Marathon Oasis de Montreal,Marathon,03:57:47,M25-29,M,2013-09-22,22,2013,6,9,632,"MONTREAL, QC",1
633,228,2013-05-26,Ottawa Race Weekend,Half-Marathon - Demi-Marathon,-1,M25-29,M,2013-05-26,26,2013,6,5,633,"OTTAWA, ON",0
634,229,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,Marathon,05:25:49,M35-39,M,2014-09-28,28,2014,6,9,634,"MONTREAL, QC",1
635,229,2014-05-10,Course de la Fondation hopital Saint Jerome,10K Marathon,00:57:21,M30-39,M,2014-05-10,10,2014,5,5,635,ST-JEROME,0
636,229,2014-05-04,Défi course et marche Desjardins Sainte Thérèse,5K Road Race,00:30:02,M30-39,M,2014-05-04,4,2014,6,5,636,ST-TH�R�SE,0
637,229,2013-09-22,Marathon Oasis de Montreal,Demi-Marathon,02:05:07,M35-39,M,2013-09-22,22,2013,6,9,637,"MONTREAL, QC",0
638,229,2013-05-11,Course de la Fondation hopital Saint Jerome,Demi-Marathon,02:00:52,M30-39,M,2013-05-11,11,2013,5,5,638,ST-JEROME,0
639,229,2013-05-05,Défi course et marche Desjardins Sainte Thérèse,10K Marathon,00:56:26,M30-39,M,2013-05-05,5,2013,6,5,639,ST-TH�R�SE,0
640,229,2012-05-12,Course de la Fondation hopital Saint Jerome,10K Marathon,00:56:49,M30-39,M,2012-05-12,12,2012,5,5,640,ST-JEROME,0
641,230,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,04:48:35,M25-29,M,2015-09-20,20,2015,6,9,641,"MONTREAL, QC",1
642,231,2012-10-07,La Petite Derniere,5.5 km,00:21:05,M18-,M,2012-10-07,7,2012,6,10,642,"MONTREAL, QC",0
643,231,2012-09-23,Marathon Oasis de Montreal,Marathon,03:47:00,M18-24,M,2012-09-23,23,2012,6,9,643,"MONTREAL, QC",1
644,231,2012-06-17,Tour du Lac Brome,20 KM,01:44:14,M-JUN,M,2012-06-17,17,2012,6,6,644,"LAC-BROME, QC",0
645,231,2012-06-10,La Grande Viree des Sentiers St-Bruno,10K Marathon,00:53:12,M-JUN,M,2012-06-10,10,2012,6,6,645,ST-BRUNO,0
646,231,2012-03-25,Course et marche populaires de LaSalle,10K Marathon,00:44:41,M16-19,M,2012-03-25,25,2012,6,3,646,"LASALLE, QC",0
647,231,2012-02-19,Défi Hivernal Ile Bizard,5K Road Race,00:19:44,M16-17,M,2012-02-19,19,2012,6,2,647,ILE BIZARD,0
648,232,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,03:14:20,M18-24,M,2015-09-20,20,2015,6,9,648,"MONTREAL, QC",1
649,233,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,Marathon,04:39:51,M40-44,M,2014-09-28,28,2014,6,9,649,"MONTREAL, QC",1
650,233,2012-03-25,Around the Bay Road Races,30K Marathon,02:50:16,M35-39,M,2012-03-25,25,2012,6,3,650,"HAMILTON, ON",0
651,234,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,Marathon,05:05:02,M15-17,M,2014-09-28,28,2014,6,9,651,"MONTREAL, QC",1
652,235,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,06:13:35,F25-29,F,2015-09-20,20,2015,6,9,652,"MONTREAL, QC",1
653,236,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Demi-Marathon,02:42:41,F50-54,F,2015-09-20,20,2015,6,9,653,"MONTREAL, QC",0
654,236,2015-08-23,Demi-Marathon Bonneville de Lachine,21.1 KM,02:00:36,F50-59,F,2015-08-23,23,2015,6,8,654,"MONTREAL, QC",0
655,236,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,Marathon,05:06:38,F50-54,F,2014-09-28,28,2014,6,9,655,"MONTREAL, QC",1
656,236,2014-05-18,Des Chenes Toi,10 km - Physio Sante,00:54:42,F18+,F,2014-05-18,18,2014,6,5,656,"DRUMMONDVILLE, QC",0
657,236,2013-09-22,Marathon Oasis de Montreal,Marathon,04:29:21,F50-54,F,2013-09-22,22,2013,6,9,657,"MONTREAL, QC",1
658,236,2013-06-02,Course d'ete des iles de Boucherville,10 km course,00:57:46,F50-59,F,2013-06-02,2,2013,6,6,658,"BOUCHERVILLE, QC",0
659,236,2013-05-19,Des Chenes Toi,5 Km- Physio Sante,00:28:28,F18+,F,2013-05-19,19,2013,6,5,659,"DRUMMONDVILLE, QC",0
660,237,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,Demi-Marathon,03:00:36,M45-49,M,2014-09-28,28,2014,6,9,660,"MONTREAL, QC",0
661,237,2013-09-22,Marathon Oasis de Montreal,Marathon,04:43:49,M45-49,M,2013-09-22,22,2013,6,9,661,"MONTREAL, QC",1
662,237,2013-05-26,Ottawa Race Weekend,Marathon,-1,M45-49,M,2013-05-26,26,2013,6,5,662,"OTTAWA, ON",1
663,238,2013-09-22,Marathon Oasis de Montreal,Marathon,05:01:38,M50-54,M,2013-09-22,22,2013,6,9,663,"MONTREAL, QC",1
664,239,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,04:58:03,M40-44,M,2015-09-20,20,2015,6,9,664,"MONTREAL, QC",1
665,240,2014-06-15,Mud Hero Montreal,6 KM MUD RUN AND OBSTACLE COURSE,01:21:42,F35-39,F,2014-06-15,15,2014,6,6,665,"MONT SAINT-BRUNO, QC",0
666,240,2013-09-22,Marathon Oasis de Montreal,Marathon,03:59:05,F35-39,F,2013-09-22,22,2013,6,9,666,"MONTREAL, QC",1
667,240,2013-06-09,Demi marathon des pompiers de Shawinigan,Half-Marathon,01:52:02,F30-39,F,2013-06-09,9,2013,6,6,667,"SHAWINIGAN, QC",0
668,241,2013-09-22,Marathon Oasis de Montreal,Marathon,04:26:59,M30-34,M,2013-09-22,22,2013,6,9,668,"MONTREAL, QC",1
669,242,2012-09-23,Marathon Oasis de Montreal,Marathon,04:36:51,M50-54,M,2012-09-23,23,2012,6,9,669,"MONTREAL, QC",1
670,243,2012-09-23,Marathon Oasis de Montreal,Marathon,03:35:13,M50-54,M,2012-09-23,23,2012,6,9,670,"MONTREAL, QC",1
671,244,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,Marathon,04:44:34,M35-39,M,2014-09-28,28,2014,6,9,671,"MONTREAL, QC",1
672,245,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,04:24:39,M18-24,M,2015-09-20,20,2015,6,9,672,"MONTREAL, QC",1
673,246,2014-06-15,Tour du Lac Brome,20 KM,01:44:31,F20-29,F,2014-06-15,15,2014,6,6,673,"LAC-BROME, QC",0
674,246,2013-09-22,Marathon Oasis de Montreal,Marathon,03:58:55,F25-29,F,2013-09-22,22,2013,6,9,674,"MONTREAL, QC",1
675,246,2013-06-16,Tour du Lac Brome,20 KM,01:43:57,F20-29,F,2013-06-16,16,2013,6,6,675,"LAC-BROME, QC",0
676,246,2013-05-12,Defi Gerard Cote de St-Hyacinthe,10K Marathon,00:48:12,F20-29,F,2013-05-12,12,2013,6,5,676,ST-HYACINTHE,0
677,247,2015-09-13,Triathlon Esprit de Montreal,Triathlon Olympique,02:39:00,M40-44,M,2015-09-13,13,2015,6,9,677,"MONTREAL, QC",0
678,247,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,Marathon,03:59:05,M35-39,M,2014-09-28,28,2014,6,9,678,"MONTREAL, QC",1
679,247,2014-05-25,Tamarack Ottawa Race Weekend,Marathon,-1,M35-39,M,2014-05-25,25,2014,6,5,679,"OTTAWA, ON",1
680,247,2014-04-27,Banque Scotia 21km et 5km,Half-Marathon,01:36:12,M35-39,M,2014-04-27,27,2014,6,4,680,"MONTREAL, QC",0
681,247,2013-06-16,Tour du Lac Brome,20 KM,01:41:42,M30-39,M,2013-06-16,16,2013,6,6,681,"LAC-BROME, QC",0
682,247,2013-04-28,Banque Scotia 21km et 5km,Half-Marathon,01:44:47,M35-39,M,2013-04-28,28,2013,6,4,682,"MONTREAL, QC",0
683,247,2012-06-17,Tour du Lac Brome,20 KM,01:52:52,M30-39,M,2012-06-17,17,2012,6,6,683,"LAC-BROME, QC",0
684,247,2012-04-29,Banque Scotia 21km et 5km,21.1 KM,01:41:49,M35-39,M,2012-04-29,29,2012,6,4,684,"MONTREAL, QC",0
685,248,2015-11-08,DEMI-MARATHON DES MICROBRASSERIES,Half-Marathon,02:03:07,F40-49,F,2015-11-08,8,2015,6,11,685,"BROMONT, QC",0
686,248,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,04:57:10,F40-44,F,2015-09-20,20,2015,6,9,686,"MONTREAL, QC",1
687,249,2016-06-27,Ironman 70.3 Mont-Tremblant,Individual,06:27:57,F30-34,F,2016-06-27,27,2016,0,6,687,"MONT-TREMBLANT, QC",0
688,249,2015-05-24,Tamarack Ottawa Race Weekend,Marathon,-1,F25-29,F,2015-05-24,24,2015,6,5,688,"OTTAWA, ON",1
689,249,2013-09-22,Marathon Oasis de Montreal,Marathon,04:17:59,F25-29,F,2013-09-22,22,2013,6,9,689,"MONTREAL, QC",1
690,249,2012-09-23,Marathon Oasis de Montreal,Demi-Marathon,01:54:13,F25-29,F,2012-09-23,23,2012,6,9,690,"MONTREAL, QC",0
691,249,2012-09-08,Triathlon Esprit de Montreal,Triathlon Sprint,01:22:57,F25-29,F,2012-09-08,8,2012,5,9,691,"MONTREAL, QC",0
692,250,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,04:12:14,F25-29,F,2015-09-20,20,2015,6,9,692,"MONTREAL, QC",1
693,251,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,Demi-Marathon,02:55:52,M50-54,M,2014-09-28,28,2014,6,9,693,"MONTREAL, QC",0
694,252,2013-09-22,Marathon Oasis de Montreal,Marathon,04:14:24,F40-44,F,2013-09-22,22,2013,6,9,694,"MONTREAL, QC",1
695,253,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Demi-Marathon,01:54:23,M45-49,M,2015-09-20,20,2015,6,9,695,"MONTREAL, QC",0
696,254,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,04:51:46,M30-34,M,2015-09-20,20,2015,6,9,696,"MONTREAL, QC",1
697,255,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,Marathon,05:30:44,M18-24,M,2014-09-28,28,2014,6,9,697,"MONTREAL, QC",1
698,256,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,05:09:50,M40-44,M,2015-09-20,20,2015,6,9,698,"MONTREAL, QC",1
699,257,2015-08-23,Demi-Marathon Bonneville de Lachine,21.1 KM,01:59:27,F40-49,F,2015-08-23,23,2015,6,8,699,"MONTREAL, QC",0
700,257,2012-09-23,Marathon Oasis de Montreal,Marathon,04:33:58,F40-44,F,2012-09-23,23,2012,6,9,700,"MONTREAL, QC",1
701,258,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,03:53:17,M50-54,M,2015-09-20,20,2015,6,9,701,"MONTREAL, QC",1
702,258,2014-06-15,Tour du Lac Brome,20 KM,01:27:26,M50-59,M,2014-06-15,15,2014,6,6,702,"LAC-BROME, QC",0
703,258,2014-04-27,Banque Scotia 21km et 5km,Half-Marathon,01:38:19,M50-54,M,2014-04-27,27,2014,6,4,703,"MONTREAL, QC",0
704,258,2013-09-22,Marathon Oasis de Montreal,Marathon,03:47:03,M50-54,M,2013-09-22,22,2013,6,9,704,"MONTREAL, QC",1
705,258,2013-06-16,Tour du Lac Brome,20 KM,01:28:40,M50-59,M,2013-06-16,16,2013,6,6,705,"LAC-BROME, QC",0
706,258,2013-05-26,Ottawa Race Weekend,Marathon,-1,M50-54,M,2013-05-26,26,2013,6,5,706,"OTTAWA, ON",1
707,258,2013-04-28,Banque Scotia 21km et 5km,Half-Marathon,01:33:55,M50-54,M,2013-04-28,28,2013,6,4,707,"MONTREAL, QC",0
708,258,2012-06-17,Tour du Lac Brome,20 KM,01:30:39,M40-49,M,2012-06-17,17,2012,6,6,708,"LAC-BROME, QC",0
709,258,2012-04-29,Banque Scotia 21km et 5km,21.1 KM,01:36:18,M45-49,M,2012-04-29,29,2012,6,4,709,"MONTREAL, QC",0
710,259,2016-04-24,Banque Scotia 21K de Montreal,Demi-Marathon,-1,M40-44,M,2016-04-24,24,2016,6,4,710,"MONTREAL, QC",0
711,259,2015-06-21,LA FOULÉE DES PARCS,1 km,00:06:28,M40-49,M,2015-06-21,21,2015,6,6,711,"MONTREAL, QC",0
712,259,2015-06-21,LA FOULÉE DES PARCS,5K Road Race,00:22:35,M40-49,M,2015-06-21,21,2015,6,6,712,"MONTREAL, QC",0
713,259,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,Marathon,04:39:00,M40-44,M,2014-09-28,28,2014,6,9,713,"MONTREAL, QC",1
714,259,2014-08-24,Demi-marathon Bonneville de Lachine,Demi-Marathon,01:45:33,M40-49,M,2014-08-24,24,2014,6,8,714,LACHINE,0
715,259,2012-09-23,Marathon Oasis de Montreal,Demi-Marathon,01:48:44,M40-44,M,2012-09-23,23,2012,6,9,715,"MONTREAL, QC",0
716,259,2012-05-27,Ottawa Race Weekend,Half-Marathon,01:52:18,M35-39,M,2012-05-27,27,2012,6,5,716,"OTTAWA, ON",0
717,260,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,Marathon,05:44:14,M18-24,M,2014-09-28,28,2014,6,9,717,"MONTREAL, QC",1
718,260,2014-05-18,Le Tour de la Pointe,10K Marathon,00:48:08,M20-29,M,2014-05-18,18,2014,6,5,718,"RIVIERE-DU-LOUP, QC",0
719,260,2013-09-22,Marathon Oasis de Montreal,Marathon,05:30:52,M18-24,M,2013-09-22,22,2013,6,9,719,"MONTREAL, QC",1
720,261,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,06:40:33,F50-54,F,2015-09-20,20,2015,6,9,720,"MONTREAL, QC",1
721,261,2015-05-03,BMO Vancouver Marathon,Marathon,05:48:53,F50-54,F,2015-05-03,3,2015,6,5,721,"VANCOUVER, BC",1
722,262,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,04:50:28,M45-49,M,2015-09-20,20,2015,6,9,722,"MONTREAL, QC",1
723,263,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,Marathon,04:51:46,M18-24,M,2014-09-28,28,2014,6,9,723,"MONTREAL, QC",1
724,264,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,Marathon,05:06:32,M30-34,M,2014-09-28,28,2014,6,9,724,"MONTREAL, QC",1
725,265,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,04:01:55,M35-39,M,2015-09-20,20,2015,6,9,725,"MONTREAL, QC",1
726,265,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,Marathon,04:17:38,M35-39,M,2014-09-28,28,2014,6,9,726,"MONTREAL, QC",1
727,266,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,Marathon,04:46:59,M60-64,M,2014-09-28,28,2014,6,9,727,"MONTREAL, QC",1
728,266,2013-09-22,Marathon Oasis de Montreal,Marathon,04:23:34,M60-64,M,2013-09-22,22,2013,6,9,728,"MONTREAL, QC",1
729,267,2013-09-22,Marathon Oasis de Montreal,Marathon,-1,M40-44,M,2013-09-22,22,2013,6,9,729,"MONTREAL, QC",1
730,268,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,Marathon,06:02:37,M15-17,M,2014-09-28,28,2014,6,9,730,"MONTREAL, QC",1
731,269,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,03:30:40,M25-29,M,2015-09-20,20,2015,6,9,731,"MONTREAL, QC",1
732,270,2016-07-15,Demi-Marathon de la Bande du Canal,Demi-Marathon,01:46:42,M40-49,M,2016-07-15,15,2016,4,7,732,"CHAMBLY, QC",0
733,270,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,04:17:30,M45-49,M,2015-09-20,20,2015,6,9,733,"MONTREAL, QC",1
734,270,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,Demi-Marathon,01:56:11,M45-49,M,2014-09-28,28,2014,6,9,734,"MONTREAL, QC",0
735,270,2014-02-16,Demi Marathon Hypothermique,Demi-Marathon,02:05:00,M40-49,M,2014-02-16,16,2014,6,2,735,"MONTREAL, QC",0
736,270,2013-09-22,Marathon Oasis de Montreal,Demi-Marathon,01:50:30,M40-44,M,2013-09-22,22,2013,6,9,736,"MONTREAL, QC",0
737,270,2013-05-26,Ottawa Race Weekend,Marathon,-1,M40-44,M,2013-05-26,26,2013,6,5,737,"OTTAWA, ON",1
738,271,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Demi-Marathon,03:53:40,M30-34,M,2015-09-20,20,2015,6,9,738,"MONTREAL, QC",0
