PARTICIPANT_ID,EVENT_DATE,EVENT_NAME,EVENT_TYPE,TIME,CATEGORY,GENDER,EVENT_DT,DAY,YEAR,DAY_OF_WEEK,MONTH,ID,LOCATION,LABEL,EveTyp,Age1,Age2,AvgAge,Distance,TimePerKm,TimeInSeconds
8245,17-08-2014,Vert le Raid - XC de la Vallee,Half-Marathon,02:39:01,M40-49,M,17-08-2014,17,2014,6,8,NULL,ST-RAYMOND QC,1,3,40,49,44,21,454,9541
8245,16-08-2014,Vert le Raid - XC de la Vallee,35 KM,05:19:58,M40-49,M,16-08-2014,16,2014,5,8,NULL,ST-RAYMOND QC,0,0,40,49,44,0,0,0
8245,15-08-2014,Vert le Raid - XC de la Vallee,10 KM DE NUIT VIZIBL,00:57:55,M 40-49,M,15-08-2014,15,2014,4,8,NULL,ST-RAYMOND QC,0,0,4,-4,0,0,0,0
8245,15-08-2014,Vert le Raid - XC de la Vallee,TRANS VALLEE,08:56:53,M 40-49,M,15-08-2014,15,2014,4,8,NULL,ST-RAYMOND QC,0,0,4,-4,0,0,0,0
8245,27-04-2014,Banque Scotia 21km et 5km,Half-Marathon,01:34:55,M40-44,M,27-04-2014,27,2014,6,4,NULL,MONTREAL QC,1,3,40,44,42,21,271,5695
8245,30-03-2014,Course et marche populaires de LaSalle,10K Marathon,00:38:57,M40-49,M,30-03-2014,30,2014,6,3,NULL,LASALLE QC,1,2,40,49,44,10,233,2337
8245,03-11-2013,Oka Road Race,Half-Marathon,01:24:48,M40-49,M,03-11-2013,3,2013,6,11,NULL,OKA QC,1,3,40,49,44,21,242,5088
8245,11-08-2013,Triathlon Trimemphre de Magog,Duathlon Olympique,02:22:52,M40-49,M,11-08-2013,11,2013,6,8,NULL,MAGOG QC,0,0,40,49,44,0,0,0
8245,30-06-2013,Triathlon Victoriaville,Duathlon Sprint,01:05:53,M40-49,M,30-06-2013,30,2013,6,6,NULL,VICTORIAVILLE QC,0,0,40,49,44,0,0,0
8245,19-05-2013,Duathlon Sorel-Tracy,Competitif,01:32:04,M40-49,M,19-05-2013,19,2013,6,5,NULL,SOREL-TRACY QC,0,0,40,49,44,0,0,0
8245,29-04-2012,Banque Scotia 21km et 5km,21.1 KM,01:24:53,M40-44,M,29-04-2012,29,2012,6,4,NULL,MONTREAL QC,0,0,40,44,42,0,0,0
8246,20-09-2015,Marathon Oasis Rock 'n' Roll de Montreal,5K Road Race,00:41:13,M40-44,M,20-09-2015,20,2015,6,9,NULL,MONTREAL QC,1,1,40,44,42,5,494,2473
8251,12-06-2016,Subaru Ironman 70.3 Victoria,Individual,05:57:24,M30-34,M,12-06-2016,12,2016,6,6,NULL,VICTORIA BC,0,0,30,34,32,0,0,0
8251,16-08-2015,Ironman Mont-Tremblant,Overall,13:48:23,M30-34,M,16-08-2015,16,2015,6,8,NULL,MONT-TREMBLANT QC,0,0,30,34,32,0,0,0
8251,21-06-2015,Ironman 70.3 Mont-Tremblant,Individual,05:55:03,M30-34,M,21-06-2015,21,2015,6,6,NULL,MONT-TREMBLANT QC,0,0,30,34,32,0,0,0
8251,06-09-2014,Triathlon Esprit de Montreal,Triathlon Olympique,02:33:18,M30-34,M,06-09-2014,6,2014,5,9,NULL,MONTREAL QC,0,0,30,34,32,0,0,0
8251,17-08-2014,Ironman 70.3 Timberman,Ironman 70.3,05:55:10,M30-34,M,17-08-2014,17,2014,6,8,NULL,GILFORD NH,0,0,30,34,32,0,0,0
8251,22-06-2014,Ironman 70.3 Syracuse,70.3 Results,06:21:33,M30-34,M,22-06-2014,22,2014,6,6,NULL,SYRACUSE NY,0,0,30,34,32,0,0,0
8253,04-04-2015,Course MEC QuÃ©bec #1 - LE DÃ‰FI DES COCOS,5K Road Race,00:21:45,M30-39,M,04-04-2015,4,2015,5,4,NULL,QUEBEC QC,1,1,30,39,34,5,261,1305
8255,11-07-2015,La Grande Course,Half-Marathon,02:29:32,M40-49,M,11-07-2015,11,2015,5,7,NULL,SHERBROOKE QC,1,3,40,49,44,21,427,8972
8256,14-05-2016,Bonjour Printemps,Half-Marathon,01:11:51,M30-39,M,14-05-2016,14,2016,5,5,NULL,VICTORIAVILLE QC,1,3,30,39,34,21,205,4311
8256,24-04-2016,Banque Scotia 21K de Montreal,Demi-Marathon,-1,M35-39,M,24-04-2016,24,2016,6,4,NULL,MONTREAL QC,1,3,35,39,37,21,0,0
8256,30-08-2015,Marathon SSQ LÃ©vis-QuÃ©bec,Demi-Marathon,-1,M30-39,M,30-08-2015,30,2015,6,8,NULL,QUEBEC QC,1,3,30,39,34,21,0,0
8256,14-06-2015,Tour du Lac Brome Merrell,20 KM,01:07:33,M30-39,M,14-06-2015,14,2015,6,6,NULL,LAC-BROME QC,0,0,30,39,34,0,0,0
8256,26-04-2015,Banque Scotia 21K de Montreal,Demi-Marathon,01:11:43,M30-34,M,26-04-2015,26,2015,6,4,NULL,MONTREAL QC,1,3,30,34,32,21,204,4303
8256,29-03-2015,Around the Bay 30K Road Race,30K Marathon,01:45:23,M30-34,M,29-03-2015,29,2015,6,3,NULL,HAMILTON ON,1,4,30,34,32,30,210,6323
8257,08-07-2016,Le 5 et 10 km du P'tit Train du Nord,10K Marathon,00:39:54,M30-39,M,08-07-2016,8,2016,4,7,NULL,PIEDMONT QC,1,2,30,39,34,10,239,2394
8257,20-03-2016,Course et marche populaires de LaSalle,10K Marathon,00:41:17,M30-39,M,20-03-2016,20,2016,6,3,NULL,LASALLE QC,1,2,30,39,34,10,247,2477
8258,03-04-2016,Around the Bay 30K Road Race,30K Marathon,02:57:42,M60-64,M,03-04-2016,3,2016,6,4,NULL,HAMILTON ON,1,4,60,64,62,30,355,10662
8258,29-03-2015,Around the Bay 30K Road Race,30K Marathon,02:45:33,M60-64,M,29-03-2015,29,2015,6,3,NULL,HAMILTON ON,1,4,60,64,62,30,331,9933
8259,11-06-2016,Vert le Raid - TRAIL La Clinique Du Coureur,10K Marathon,01:01:22,F40-49,F,11-06-2016,11,2016,5,6,NULL,LAC-BEAUPORT QC,1,2,40,49,44,10,368,3682
8259,07-06-2014,Vert le Raid - TRAIL La Clinique Du Coureur,5K Road Race,00:29:15,F40+,F,07-06-2014,7,2014,5,6,NULL,LAC-BEAUPORT QC,1,1,40,0,20,5,351,1755
8259,25-05-2014,Tamarack Ottawa Race Weekend,Half-Marathon,-1,F40-44,F,25-05-2014,25,2014,6,5,NULL,OTTAWA ON,1,3,40,44,42,21,0,0
8259,22-09-2013,Marathon Oasis de Montreal,Demi-Marathon,01:37:13,F40-44,F,22-09-2013,22,2013,6,9,NULL,MONTREAL QC,1,3,40,44,42,21,277,5833
8259,26-05-2013,Ottawa Race Weekend,Half-Marathon - Demi-Marathon,-1,F40-44,F,26-05-2013,26,2013,6,5,NULL,OTTAWA ON,1,3,40,44,42,21,0,0
8259,30-06-2012,Triathlon Academie Ste-Therese/Ville de Blainville,Triathlon - Sprint,01:25:30,F35-44,F,30-06-2012,30,2012,5,6,NULL,BLAINVILLE QC,0,0,35,44,39,0,0,0
8259,12-05-2012,Course de la Fondation hopital Saint Jerome,21.1 KM,01:37:20,F40-49,F,12-05-2012,12,2012,5,5,NULL,ST-JEROME,0,0,40,49,44,0,0,0
8260,14-08-2016,Demi-marathon de Mont-Tremblant,10K Marathon,00:54:43,M60-69,M,14-08-2016,14,2016,6,8,NULL,MONT-TREMBLANT QC,1,2,60,69,64,10,328,3283
8260,08-05-2016,Au rythme de nos foulÃ©es ChÃ¢teauguay,Demi-Marathon,02:01:31,M60-69,M,08-05-2016,8,2016,6,5,NULL,CHï¿½TEAUGUAY QC,1,3,60,69,64,21,347,7291
8260,20-09-2015,Marathon Oasis Rock 'n' Roll de Montreal,Demi-Marathon,02:35:32,M60-64,M,20-09-2015,20,2015,6,9,NULL,MONTREAL QC,1,3,60,64,62,21,444,9332
8260,11-05-2014,Au rythme de nos foulÃ©es ChÃ¢teauguay,Demi-Marathon,02:09:43,M60-69,M,11-05-2014,11,2014,6,5,NULL,CHï¿½TEAUGUAY QC,1,3,60,69,64,21,370,7783
8260,08-09-2013,Demi-marathon Granby,Half-Marathon,02:02:56,M50-59,M,08-09-2013,8,2013,6,9,NULL,GRANBY QC,1,3,50,59,54,21,351,7376
8260,12-05-2013,Au rythme de nos foulÃ©es ChÃ¢teauguay,Demi-Marathon,01:55:16,M50-59,M,12-05-2013,12,2013,6,5,NULL,CHï¿½TEAUGUAY QC,1,3,50,59,54,21,329,6916
8260,28-04-2013,Banque Scotia 21km et 5km,Half-Marathon,02:03:47,M55-59,M,28-04-2013,28,2013,6,4,NULL,MONTREAL QC,1,3,55,59,57,21,353,7427
8260,13-05-2012,Au rythme de nos foulÃ©es ChÃ¢teauguay,Demi-Marathon,01:57:54,M50-59,M,13-05-2012,13,2012,6,5,NULL,CHï¿½TEAUGUAY QC,1,3,50,59,54,21,336,7074
8260,29-04-2012,Banque Scotia 21km et 5km,21.1 KM,02:03:56,M55-59,M,29-04-2012,29,2012,6,4,NULL,MONTREAL QC,0,0,55,59,57,0,0,0
8261,20-09-2015,Marathon Oasis Rock 'n' Roll de Montreal,1 km - P'tit Marathon,00:12:35,M13+,M,20-09-2015,20,2015,6,9,NULL,MONTREAL QC,0,0,13,0,6,0,0,0
8262,26-09-2015,Melissa's Road Race,10Km,-1,M50-59,M,26-09-2015,26,2015,5,9,NULL,BANFF AB,0,0,50,59,54,0,0,0
8262,27-09-2014,Melissa's Road Race,Half-Marathon,01:53:18,M50-59,M,27-09-2014,27,2014,5,9,NULL,BANFF AB,1,3,50,59,54,21,323,6798
8262,28-09-2013,Melissa's Road Race,22 km,02:07:01,M50-59,M,28-09-2013,28,2013,5,9,NULL,BANFF AB,0,0,50,59,54,0,0,0
8263,17-08-2016,Le 5km Endurance,5K Road Race,00:20:37,M50-59,M,17-08-2016,17,2016,2,8,NULL,DOLLARD-DES-ORMEAUX QC,1,1,50,59,54,5,247,1237
8263,20-03-2016,Course et marche populaires de LaSalle,5K Road Race,00:20:10,M50-59,M,20-03-2016,20,2016,6,3,NULL,LASALLE QC,1,1,50,59,54,5,242,1210
8263,21-02-2016,DÃ©fi Hivernal Ile Bizard,5K Road Race,00:21:13,M50-59,M,21-02-2016,21,2016,6,2,NULL,ILE BIZARD,1,1,50,59,54,5,254,1273
8263,20-09-2015,Marathon Oasis Rock 'n' Roll de Montreal,Demi-Marathon,02:42:16,M50-54,M,20-09-2015,20,2015,6,9,NULL,MONTREAL QC,1,3,50,54,52,21,463,9736
8263,22-09-2013,Marathon Oasis de Montreal,Demi-Marathon,01:34:03,M50-54,M,22-09-2013,22,2013,6,9,NULL,MONTREAL QC,1,3,50,54,52,21,268,5643
8263,22-07-2012,Coupe Dix30 2012,5K Road Race,00:19:51,M40-49,M,22-07-2012,22,2012,6,7,NULL,ST-HUBERT,1,1,40,49,44,5,238,1191
8263,17-06-2012,Tour du Lac Brome,20 KM,01:32:29,M40-49,M,17-06-2012,17,2012,6,6,NULL,LAC-BROME QC,0,0,40,49,44,0,0,0
8263,25-03-2012,Course et marche populaires de LaSalle,5K Road Race,00:19:55,M40-49,M,25-03-2012,25,2012,6,3,NULL,LASALLE QC,1,1,40,49,44,5,239,1195
8263,18-02-2012,Demi Marathon Hypothermique,Demi-Marathon,01:42:56,M40-49,M,18-02-2012,18,2012,5,2,NULL,MONTREAL QC,1,3,40,49,44,21,294,6176
8266,20-09-2015,Marathon Oasis Rock 'n' Roll de Montreal,10K Marathon,01:03:54,F45-49,F,20-09-2015,20,2015,6,9,NULL,MONTREAL QC,1,2,45,49,47,10,383,3834
8267,28-04-2013,Banque Scotia 21km et 5km,Half-Marathon,01:58:35,F30-34,F,28-04-2013,28,2013,6,4,NULL,MONTREAL QC,1,3,30,34,32,21,338,7115
8267,04-11-2012,Oka Road Race,Demi-Marathon,01:43:05,F30-39,F,04-11-2012,4,2012,6,11,NULL,OKA QC,1,3,30,39,34,21,294,6185
8267,23-09-2012,Marathon Oasis de Montreal,Demi-Marathon,01:48:00,F30-34,F,23-09-2012,23,2012,6,9,NULL,MONTREAL QC,1,3,30,34,32,21,308,6480
8268,15-06-2014,Tour du Lac Brome,20 KM,01:28:23,M30-39,M,15-06-2014,15,2014,6,6,NULL,LAC-BROME QC,0,0,30,39,34,0,0,0
8268,22-09-2013,Nutrience Oakville Half-Marathon and 10Km,Nutrience Half Marathon,01:40:54,M30-39,M,22-09-2013,22,2013,6,9,NULL,OAKVILLE,0,0,30,39,34,0,0,0
8268,14-08-2013,Le 5km Endurance,5K Road Race,00:20:00,M30-39,M,14-08-2013,14,2013,2,8,NULL,DOLLARD-DES-ORMEAUX QC,1,1,30,39,34,5,240,1200
8268,16-06-2013,Tour du Lac Brome,20 KM,01:35:16,M30-39,M,16-06-2013,16,2013,6,6,NULL,LAC-BROME QC,0,0,30,39,34,0,0,0
8268,26-05-2013,Ottawa Race Weekend,Half-Marathon - Demi-Marathon,-1,M30-34,M,26-05-2013,26,2013,6,5,NULL,OTTAWA ON,1,3,30,34,32,21,0,0
8268,28-04-2013,Banque Scotia 21km et 5km,Half-Marathon,01:42:40,M30-34,M,28-04-2013,28,2013,6,4,NULL,MONTREAL QC,1,3,30,34,32,21,293,6160
8268,17-06-2012,Tour du Lac Brome,20 KM,01:40:40,M30-39,M,17-06-2012,17,2012,6,6,NULL,LAC-BROME QC,0,0,30,39,34,0,0,0
8269,25-05-2014,Tamarack Ottawa Race Weekend,Half-Marathon,-1,M55-59,M,25-05-2014,25,2014,6,5,NULL,OTTAWA ON,1,3,55,59,57,21,0,0
8269,06-10-2013,Classique Du Parc La Fontaine,5K Road Race,00:25:04,M50-59,M,06-10-2013,6,2013,6,10,NULL,MONTREAL QC,1,1,50,59,54,5,300,1504
8269,22-09-2013,Marathon Oasis de Montreal,Demi-Marathon,02:04:07,M55-59,M,22-09-2013,22,2013,6,9,NULL,MONTREAL QC,1,3,55,59,57,21,354,7447
8271,01-06-2014,Course d'ete des iles de Boucherville,Half-Marathon,01:59:55,M30-39,M,01-06-2014,1,2014,6,6,NULL,BOUCHERVILLE QC,1,3,30,39,34,21,342,7195
8273,29-06-2013,Demi Marathon de Sherbrooke,Demi-Marathon,01:50:56,M30-39,M,29-06-2013,29,2013,5,6,NULL,SHERBROOKE QC,1,3,30,39,34,21,316,6656
8273,30-06-2012,Demi Marathon de Sherbrooke,Demi-Marathon,01:53:08,M30-39,M,30-06-2012,30,2012,5,6,NULL,SHERBROOKE QC,1,3,30,39,34,21,323,6788
8273,17-06-2012,Tour du Lac Brome,10K Marathon,00:49:32,M30-39,M,17-06-2012,17,2012,6,6,NULL,LAC-BROME QC,1,2,30,39,34,10,297,2972
8274,23-08-2015,Demi-Marathon Bonneville de Lachine,21.1 KM,01:34:42,M30-39,M,23-08-2015,23,2015,6,8,NULL,MONTREAL QC,0,0,30,39,34,0,0,0
8275,25-06-2016,5i50 Mont-Tremblant,5i50 Individuel,04:02:17,F50-54,F,25-06-2016,25,2016,5,6,NULL,MONT-TREMBLANT QC,0,0,50,54,52,0,0,0
8275,27-06-2015,Demi-Marathon de Sherbrooke,5K Road Race,00:46:18,F40-49,F,27-06-2015,27,2015,5,6,NULL,SHERBROOKE QC,1,1,40,49,44,5,555,2778
8275,28-09-2014,Marathon Oasis Rock â€˜nâ€™ Roll de MontrÃ©al,Demi-Marathon,02:32:46,F45-49,F,28-09-2014,28,2014,6,9,NULL,MONTREAL QC,1,3,45,49,47,21,436,9166
8275,21-09-2014,Army Run - Course de l'ArmÃ©e,Half-Marathon - Demi-Marathon,02:18:58,F45-49,F,21-09-2014,21,2014,6,9,NULL,OTTAWA ON,1,3,45,49,47,21,397,8338
8275,08-06-2014,La Grande Viree des Sentiers St-Bruno,10K Marathon,01:01:27,F40-49,F,08-06-2014,8,2014,6,6,NULL,ST-BRUNO,1,2,40,49,44,10,368,3687
8275,25-05-2014,Tamarack Ottawa Race Weekend,Half-Marathon,-1,F45-49,F,25-05-2014,25,2014,6,5,NULL,OTTAWA ON,1,3,45,49,47,21,0,0
8275,25-08-2013,Marathon des Deux Rives LÃ©vis-QuÃ©bec,Demi-Marathon,02:12:17,F40-49,F,25-08-2013,25,2013,6,8,NULL,QUEBEC QC,1,3,40,49,44,21,377,7937
8275,26-05-2013,Ottawa Race Weekend,Half-Marathon - Demi-Marathon,-1,F45-49,F,26-05-2013,26,2013,6,5,NULL,OTTAWA ON,1,3,45,49,47,21,0,0
8275,25-05-2013,Ottawa Race Weekend,HTG Sports 5K,00:30:25,F45-49,F,25-05-2013,25,2013,5,5,NULL,OTTAWA ON,0,0,45,49,47,0,0,0
8275,28-04-2013,Banque Scotia 21km et 5km,5K Road Race,00:27:20,F45-49,F,28-04-2013,28,2013,6,4,NULL,MONTREAL QC,1,1,45,49,47,5,328,1640
8275,27-05-2012,Ottawa Race Weekend,Half-Marathon,02:17:20,F45-49,F,27-05-2012,27,2012,6,5,NULL,OTTAWA ON,1,3,45,49,47,21,392,8240
8277,22-09-2013,Marathon Oasis de Montreal,Demi-Marathon,01:42:09,M50-54,M,22-09-2013,22,2013,6,9,NULL,MONTREAL QC,1,3,50,54,52,21,291,6129
8277,26-05-2013,Ottawa Race Weekend,Half-Marathon - Demi-Marathon,-1,M50-54,M,26-05-2013,26,2013,6,5,NULL,OTTAWA ON,1,3,50,54,52,21,0,0
8277,25-05-2013,Ottawa Race Weekend,Ottawa 10K,00:44:21,M50-54,M,25-05-2013,25,2013,5,5,NULL,OTTAWA ON,0,0,50,54,52,0,0,0
8277,14-10-2012,Classique Du Parc La Fontaine,10K Marathon,00:43:59,M50-59,M,14-10-2012,14,2012,6,10,NULL,MONTREAL QC,1,2,50,59,54,10,263,2639
8277,23-09-2012,Marathon Oasis de Montreal,Demi-Marathon,01:43:04,M50-54,M,23-09-2012,23,2012,6,9,NULL,MONTREAL QC,1,3,50,54,52,21,294,6184
8277,09-09-2012,Demi-Marathon Granby,Demi-Marathon,01:43:29,M50-59,M,09-09-2012,9,2012,6,9,NULL,GRANBY QC,1,3,50,59,54,21,295,6209
8277,15-08-2012,Le 5km Endurance,5K Road Race,00:21:25,M50-59,M,15-08-2012,15,2012,2,8,NULL,DOLLARD-DES-ORMEAUX QC,1,1,50,59,54,5,257,1285
8277,05-08-2012,DÃ©fi BorÃ©al Sainte-Anne-de-Bellevue,10K Marathon,00:49:28,M50-59,M,05-08-2012,5,2012,6,8,NULL,ST-ANNE-DE-BELLEVUE,1,2,50,59,54,10,296,2968
8277,22-04-2012,Course Saint-Laurent,10K Marathon,00:45:37,M50-59,M,22-04-2012,22,2012,6,4,NULL,ST-LAURENT QC,1,2,50,59,54,10,273,2737
4228,28-04-2013,Banque Scotia 21km et 5km,Half-Marathon,01:49:31,M40-44,M,28-04-2013,28,2013,6,4,NULL,MONTREAL QC,1,3,40,44,42,21,312,6571
4228,18-02-2012,Demi Marathon Hypothermique,Demi-Marathon,02:03:42,M40-49,M,18-02-2012,18,2012,5,2,NULL,MONTREAL QC,1,3,40,49,44,21,353,7422
4232,24-04-2016,Banque Scotia 21K de Montreal,Demi-Marathon,-1,M45-49,M,24-04-2016,24,2016,6,4,NULL,MONTREAL QC,1,3,45,49,47,21,0,0
4232,01-08-2015,Vert le Raid - Demi-Marathon de l'Isle-aux-Coudres,23 km Traverse L'Isle-aux-Coudres Saint-Joseph-de-,02:00:32,M40-49,M,01-08-2015,1,2015,5,8,NULL,ISLE-AUX-COUDRES,0,0,40,49,44,0,0,0
4233,10-04-2016,Course Saint-Laurent,10K Marathon,00:48:14,M40-49,M,10-04-2016,10,2016,6,4,NULL,ST-LAURENT QC,1,2,40,49,44,10,289,2894
4235,28-09-2014,Marathon Oasis Rock â€˜nâ€™ Roll de MontrÃ©al,Demi-Marathon,02:15:50,M30-34,M,28-09-2014,28,2014,6,9,NULL,MONTREAL QC,1,3,30,34,32,21,388,8150
4235,21-09-2014,Defi du Parc,Demi Marathon 21.1km,01:50:15,M30-34,M,21-09-2014,21,2014,6,9,NULL,SHAWINIGAN QC,0,0,30,34,32,0,0,0
4235,22-09-2013,Marathon Oasis de Montreal,Demi-Marathon,01:50:38,M30-34,M,22-09-2013,22,2013,6,9,NULL,MONTREAL QC,1,3,30,34,32,21,316,6638
4235,17-02-2013,Demi Marathon Hypothermique,Demi-Marathon,01:53:38,M30-39,M,17-02-2013,17,2013,6,2,NULL,MONTREAL QC,1,3,30,39,34,21,324,6818
4236,23-09-2012,Marathon Oasis de Montreal,Demi-Marathon,02:02:51,F25-29,F,23-09-2012,23,2012,6,9,NULL,MONTREAL QC,1,3,25,29,27,21,351,7371
4237,18-10-2015,Classique du Parc La Fontaine,10K Marathon,01:01:37,M20-29,M,18-10-2015,18,2015,6,10,NULL,MONTREAL QC,1,2,20,29,24,10,369,3697
4237,13-09-2015,Triathlon Esprit de Montreal,Triathlon Olympique,02:46:22,M25-29,M,13-09-2015,13,2015,6,9,NULL,MONTREAL QC,0,0,25,29,27,0,0,0
4237,20-06-2015,5i50 Mont-Tremblant,5i50 Individuel,03:15:29,M20-29,M,20-06-2015,20,2015,5,6,NULL,MONT-TREMBLANT QC,0,0,20,29,24,0,0,0
4237,23-05-2015,Tamarack Ottawa Race Weekend,Ottawa 10K,-1,M25-29,M,23-05-2015,23,2015,5,5,NULL,OTTAWA ON,0,0,25,29,27,0,0,0
4238,01-06-2014,Descente Royale,10 km Oasis,00:50:47,F40-49,F,01-06-2014,1,2014,6,6,NULL,QUEBEC QC,0,0,40,49,44,0,0,0
4238,22-09-2013,Marathon Oasis de Montreal,Demi-Marathon,02:36:38,F35-39,F,22-09-2013,22,2013,6,9,NULL,MONTREAL QC,1,3,35,39,37,21,447,9398
4238,26-08-2012,Marathon des Deux Rives LÃ©vis-QuÃ©bec,Demi-Marathon,02:25:41,F30-39,F,26-08-2012,26,2012,6,8,NULL,QUEBEC QC,1,3,30,39,34,21,416,8741
4241,20-07-2014,Lindsay Milk Run,10K,00:46:04,M30-39,M,20-07-2014,20,2014,6,7,NULL,LINDSAY ON,0,0,30,39,34,0,0,0
4241,23-02-2014,YMCA of Peterborough Half-marathon and 5km,Half-Marathon,01:48:49,M30-34,M,23-02-2014,23,2014,6,2,NULL,PETERBOROUGH ON,1,3,30,34,32,21,310,6529
4241,21-07-2013,Lindsay Milk Run,10K Marathon,00:44:46,M30-39,M,21-07-2013,21,2013,6,7,NULL,LINDSAY ON,1,2,30,39,34,10,268,2686
4241,24-02-2013,YMCA of Peterborough Half-marathon and 5km,Half-Marathon,01:48:23,M30-34,M,24-02-2013,24,2013,6,2,NULL,PETERBOROUGH ON,1,3,30,34,32,21,309,6503
4241,22-07-2012,Lindsay Milk Run,10K Marathon,00:44:07,M30-39,M,22-07-2012,22,2012,6,7,NULL,LINDSAY ON,1,2,30,39,34,10,264,2647
4246,11-08-2013,Great Raisin River Footrace,10K Marathon,00:47:12,M40-49,M,11-08-2013,11,2013,6,8,NULL,WILLIAMSTOWN ON,1,2,40,49,44,10,283,2832
4246,12-08-2012,Great Raisin River Footrace,10K Marathon,00:45:12,M40-49,M,12-08-2012,12,2012,6,8,NULL,WILLIAMSTOWN ON,1,2,40,49,44,10,271,2712
4249,04-11-2012,Oka Road Race,Demi-Marathon,01:55:21,M30-39,M,04-11-2012,4,2012,6,11,NULL,OKA QC,1,3,30,39,34,21,329,6921
4250,15-07-2016,Demi-Marathon de la Bande du Canal,10K Marathon,-1,M40-49,M,15-07-2016,15,2016,4,7,NULL,CHAMBLY QC,1,2,40,49,44,10,0,0
4250,20-03-2016,Course et marche populaires de LaSalle,10K Marathon,00:44:14,M40-49,M,20-03-2016,20,2016,6,3,NULL,LASALLE QC,1,2,40,49,44,10,265,2654
4250,28-09-2014,Marathon Oasis Rock â€˜nâ€™ Roll de MontrÃ©al,Demi-Marathon,01:51:20,M35-39,M,28-09-2014,28,2014,6,9,NULL,MONTREAL QC,1,3,35,39,37,21,318,6680
4253,03-05-2014,Wakefield Covered Bridge Run,21 KM Trail Run,02:14:11,F20-29,F,03-05-2014,3,2014,5,5,NULL,WAKEFIELD QC,0,0,20,29,24,0,0,0
4253,13-04-2014,Smith Falls Spring Fling Running Thing,Half-Marathon,01:48:28,F25-29,F,13-04-2014,13,2014,6,4,NULL,SMITHS FALLS ON,1,3,25,29,27,21,309,6508
4253,27-05-2012,Ottawa Race Weekend,Half-Marathon,01:55:28,F25-29,F,27-05-2012,27,2012,6,5,NULL,OTTAWA ON,1,3,25,29,27,21,329,6928
4258,29-05-2016,Tamarack Ottawa Race Weekend,Half-Marathon,-1,F45-49,F,29-05-2016,29,2016,6,5,NULL,OTTAWA ON,1,3,45,49,47,21,0,0
4258,24-05-2015,Tamarack Ottawa Race Weekend,Half-Marathon,-1,F45-49,F,24-05-2015,24,2015,6,5,NULL,OTTAWA ON,1,3,45,49,47,21,0,0
4258,03-11-2013,Oka Road Race,Half-Marathon,01:49:02,F40-49,F,03-11-2013,3,2013,6,11,NULL,OKA QC,1,3,40,49,44,21,311,6542
4258,01-06-2013,Defi Physio Extra de Terrebonne,5K Road Race,00:25:30,F40-49,F,01-06-2013,1,2013,5,6,NULL,TERREBONNE QC,1,1,40,49,44,5,306,1530
4258,04-11-2012,Oka Road Race,Demi-Marathon,01:47:05,F40-49,F,04-11-2012,4,2012,6,11,NULL,OKA QC,1,3,40,49,44,21,305,6425
4260,20-09-2015,Marathon Oasis Rock 'n' Roll de Montreal,Demi-Marathon,02:21:51,F35-39,F,20-09-2015,20,2015,6,9,NULL,MONTREAL QC,1,3,35,39,37,21,405,8511
4263,23-08-2015,Demi-Marathon Bonneville de Lachine,10K Marathon,00:51:03,M30-39,M,23-08-2015,23,2015,6,8,NULL,MONTREAL QC,1,2,30,39,34,10,306,3063
4265,01-11-2015,Course d'Oka,10K Marathon,01:00:01,M40-49,M,01-11-2015,1,2015,6,11,NULL,OKA QC,1,2,40,49,44,10,360,3601
4265,22-06-2014,Ironman Mont-Tremblant 70.3,Overall,06:01:55,M40-44,M,22-06-2014,22,2014,6,6,NULL,MONT-TREMBLANT QC,0,0,40,44,42,0,0,0
4265,24-05-2014,Tamarack Ottawa Race Weekend,Ottawa 2K,-1,M35-39,M,24-05-2014,24,2014,5,5,NULL,OTTAWA ON,0,0,35,39,37,0,0,0
4265,24-05-2014,Tamarack Ottawa Race Weekend,Lowertown Brewery Ottawa 10K,-1,M40-44,M,24-05-2014,24,2014,5,5,NULL,OTTAWA ON,0,0,40,44,42,0,0,0
4265,07-09-2013,Triathlon Esprit de Montreal,Triathlon Olympique,02:37:50,M35-39,M,07-09-2013,7,2013,5,9,NULL,MONTREAL QC,0,0,35,39,37,0,0,0
4265,23-06-2013,Ironman Mont-Tremblant 70.3,70.3 Results,06:06:10,M35-39,M,23-06-2013,23,2013,6,6,NULL,MONT-TREMBLANT QC,0,0,35,39,37,0,0,0
4265,12-08-2012,Triathlon de Verdun,Triathlon Sprint,01:26:31,M35-39,M,12-08-2012,12,2012,6,8,NULL,VERDUN QC,0,0,35,39,37,0,0,0
4265,05-08-2012,Triathlon Ste-Agathe,Triathlon,02:00:24,M35-39,M,05-08-2012,5,2012,6,8,NULL,ST-AGATHE QC,0,0,35,39,37,0,0,0
4265,24-06-2012,Ironman Mont-Tremblant 70.3,Overall 70.3,06:02:26,M35-39,M,24-06-2012,24,2012,6,6,NULL,MONT-TREMBLANT QC,0,0,35,39,37,0,0,0
4265,09-06-2012,Triathlon / Duathlon Mont-Tremblant,Triathlon Olympique,02:58:05,M35-39,M,09-06-2012,9,2012,5,6,NULL,MONT-TREMBLANT QC,0,0,35,39,37,0,0,0
4265,26-05-2012,Ottawa Race Weekend,10K Marathon,00:54:00,M35-39,M,26-05-2012,26,2012,5,5,NULL,OTTAWA ON,1,2,35,39,37,10,324,3240
